School ID,school_name,division,region,mean_end,sd_end,skew_end,delta_mean,delta_sd,delta_skew,assessed_count,lgu_name,lgu_sef,sef_per_capita,need_score,impact_score,capacity_gap_score,need_pctile,impact_pctile,capacity_gap_pctile,priority_score,priority_pctile
133925,Nuyo Elementary School,Maguindanao del Norte,BARMM,2.9352307118092247,1.5195077448782122,-0.3298496348847545,0.35730210446885247,-0.005384738613390505,-0.40945380552786287,595.0,Buldon,363333.33,45.95084482104465,9.036012368233784,595.0,0.36546922417159194,0.9641525072523829,0.9013157894736842,0.9251968503937008,0.8040015015279338,0.998756734355574
134114,Sarmiento West ES,Maguindanao del Norte,BARMM,3.294189657125862,1.3181305393359852,-0.7798350005528089,0.29767683661304156,-0.013153131057989098,-0.27954080624640765,541.0,Parang,132451.02,5.9419057018527655,6.934254989548993,541.0,0.38800266557466073,0.9265437215084956,0.8857749689183589,0.9739432242022379,0.7993241995599389,0.9986531288852052
134087,Datu Udtog Matalam Jr MES,Maguindanao del Sur,BARMM,2.71398491731068,1.7855994253029046,0.300772380597433,0.6051422728255953,0.29039350158055455,-0.8034317228129013,630.0,Pagalungan,463969.5,57.315565163681285,10.39099065065841,630.0,0.359068498095348,0.9771031910484873,0.9104848736013261,0.8971715706589308,0.7981576305534969,0.9985495234148363
134270,Timanan CES,Maguindanao del Sur,BARMM,2.8156245478659274,1.5244138549701365,-0.24946011793704784,0.6110607894766655,-0.04402484807038287,-0.9411814772992275,556.0,South Upi,485528.04,32.75725543111591,7.732762858744042,556.0,0.37289998789487944,0.944571073352673,0.8913178615830916,0.9459697472026523,0.7964242932509293,0.9984459179444675
134013,Bugawas ES,Maguindanao del Norte,BARMM,2.6505409184574624,1.2595323623150985,0.16530199396307482,0.42026518316334505,-0.06357461974187739,-0.5816859557035139,507.0,Datu Odin Sinsuat,1031158.92,34.10706578903847,9.252452401152423,507.0,0.3721397609737184,0.966017405719022,0.8732387070037297,0.9429651885619561,0.7954512885967024,0.9983423124740987
134910,Angoyao Central Elementary School,Marawi City,BARMM,3.3501039360025535,1.5418160195974413,-0.4125911055038838,0.44573918247651,0.05225349749995378,-0.43250259993058443,704.0,Marawi City,2655105.21,47.83542401585443,7.052092212182347,704.0,0.36440781000289385,0.9293410692084542,0.9237463738085371,0.9198093659345213,0.7896337526318876,0.9982387070037297
132992,Balas ES,Lamitan City,BARMM,3.101430248583533,1.4535182819531487,-0.42875642184727186,0.10890060431475801,0.002192258885976406,-0.126246965598031,611.0,Lamitan City,1669024.06,58.494517225668524,9.686889497742035,611.0,0.35840450030408755,0.9713012847078326,0.9049937836717779,0.89235391628678,0.7843983893312609,0.9981351015333609
134262,Aliman B. Gunsi ES,Maguindanao del Sur,BARMM,2.585164776754075,1.4811076854145018,0.22943174829521182,0.579487462043295,0.08092905835325359,-0.6828747022198659,450.0,South Upi,485528.04,32.75725543111591,9.616058553550275,450.0,0.37289998789487944,0.9704724409448819,0.8496684624948198,0.9459697472026523,0.7800275702981091,0.9980314960629921
134136,Mamasapano CES,Maguindanao del Sur,BARMM,3.151280842369951,1.6405295312462802,-0.310395127845363,0.38636734585678845,-0.02951009926422432,-0.32456062398525737,431.0,Mamasapano,69821.34,8.270710732054015,8.47016251350188,431.0,0.3866910588976909,0.9570037297969333,0.8398777455449647,0.9702652300041442,0.7798663339035048,0.9979278905926233
216584,Darping Elementary School,Maguindanao del Norte,BARMM,2.655543007716921,1.6153565360446138,0.14507931397465382,0.37744884212275576,0.17842481510321706,-0.38365800719698706,449.0,Sultan Mastura,273417.19,40.47027679100059,11.221078409411998,449.0,0.368555935823521,0.982387070037298,0.8489432242022379,0.9329672606713635,0.7780861556259575,0.9978242851222544
133968,Dapiawan CES,Maguindanao del Sur,BARMM,3.5746370318128706,0.9584018058616334,-0.2659448375822154,0.4922993524861363,-0.23358150184727922,-0.05525303793180522,1290.0,Datu Saudi-Ampatuan,58074.58,7.398978213785195,3.904142211816594,1290.0,0.38718202751750463,0.8178615830915872,0.9759117281392458,0.9708868628263573,0.7749237486695878,0.9977206796518856
134249,Itaw ES,Maguindanao del Sur,BARMM,2.5639834474885843,1.5193406903938365,0.1890395283573073,0.5123567351598175,0.2028633578328698,-0.5744717284017622,424.0,South Upi,485528.04,32.75725543111591,10.475523780053932,424.0,0.37289998789487944,0.9781392457521757,0.8358889349357647,0.9459697472026523,0.7734397854794535,0.9976170741815168
133888,Saniag ES,Maguindanao del Sur,BARMM,2.439371514561388,1.4576155509816264,0.27992389122097805,0.8232241598064387,0.3266035639192315,-1.386515628309746,456.0,Ampatuan,402911.77,34.56986443586444,8.819589484988091,456.0,0.3718791080691611,0.960940737670949,0.8517923746373809,0.9413593037712391,0.7705232932886333,0.997513468711148
133971,Datu Pendililang Piang ES,Maguindanao del Sur,BARMM,3.533659995399126,1.2043984717094853,-1.2398102768339003,0.3045692605136221,-0.35459062480214354,-0.7443852838140687,932.0,Datu Saudi-Ampatuan,58074.58,7.398978213785195,4.088746334779924,932.0,0.38718202751750463,0.8278077082469955,0.9524968918358889,0.9708868628263573,0.7655290184562323,0.9974098632407791
133549,Kalawi CES,Lanao del Sur - II,BARMM,3.544818514818515,1.1564641266569162,-0.6215237633032169,0.4317660403953698,0.11648604146480723,0.11980569862506996,466.0,Bacolod-Kalawi,0.0,0.0,5.431389079399095,466.0,0.39134920729515926,0.884790716949855,0.8567136344799006,0.9979278905926233,0.7564415865148061,0.9973062577704103
134130,Datu Tahir Ampatuan CES,Maguindanao del Sur,BARMM,3.26585264485903,0.9640582378388125,0.3126719114076206,0.8707120297450714,-0.19626092936249973,0.38122646988176073,870.0,Mamasapano,69821.34,8.270710732054015,3.983942826028563,870.0,0.3866910588976909,0.8229382511396601,0.9465395772896809,0.9702652300041442,0.7557819148588855,0.9972026523000415
133566,Barorao Central Elementary  School,Lanao del Sur - II,BARMM,2.3888135891568383,1.3369921531207205,0.22330827019434457,-0.04104801944193115,0.009678425104974853,0.04718016599808392,342.0,Balabagan,88887.06,10.200488868487492,13.72029224013502,342.0,0.3856041882253969,0.9929548280149192,0.7777662660588479,0.9690219643597182,0.7483628418972097,0.9970990468296727
134008,Tenorio ES,Maguindanao del Norte,BARMM,3.5396472425499668,1.1874999406172442,-0.625433732009717,0.6363699511740837,-0.1012977471190446,-0.3587894532296151,1655.0,Datu Odin Sinsuat,1031158.92,34.10706578903847,3.623423494255775,1655.0,0.3721397609737184,0.803564028180688,0.9868421052631579,0.9429651885619561,0.7477627355477047,0.9969954413593037
133088,Lanawan Central Elementary School,Basilan,BARMM,1.4597832817337462,0.8109905592878563,1.850194350491425,0.14923715134869098,0.18541402726073075,-1.1562087796376852,319.0,Tabuan-Lasa,2887.5,0.6305962000436777,15.884051147359244,319.0,0.39099404910212765,0.9966846249481973,0.752849150435143,0.9953895565685869,0.7468937122856576,0.9968918358889349
123268,Silvino Lubos CS,Northern Samar,Region VIII,3.803494281042459,1.1722704157243142,-1.243528440788633,0.2621972925200411,-0.018051365583720447,-0.37561178382976435,779.0,Silvino Lobos,77030.8,19.41789765565919,4.14500964109633,779.0,0.3804128498553616,0.8307086614173228,0.9351947782842934,0.9604227103191049,0.7461278191622517,0.9967882304185661
133085,Bukutumus ES,Basilan,BARMM,2.637993136504155,1.0939676277607828,0.14323435828597325,0.8632797728978427,0.07387791880368,-1.1086843764155792,407.0,Tabuan-Lasa,2887.5,0.6305962000436777,6.189704576020448,407.0,0.39099404910212765,0.9084127641939495,0.8244923331951927,0.9953895565685869,0.7455262324865024,0.9966846249481973
134822,Lt. Ladja Idanan Elementary School,Tawi-Tawi,BARMM,1.5586965473894103,0.8997014522893381,1.2324323281932466,-0.1565240408458839,-0.17784302200569746,-0.3214156446140024,334.0,Sapa-Sapa,80350.0,12.222391238211134,16.61749212142006,334.0,0.38446543224800983,0.9981351015333609,0.7702548694571073,0.9674678823041857,0.7438071309301162,0.9965810194778284
134828,Tuan Masdal ES,Tawi-Tawi,BARMM,2.431711010166558,1.2359985533562798,0.33622222249423,0.03240320138438246,0.0031582246137731307,-0.04797900474096545,339.0,Sapa-Sapa,80350.0,12.222391238211134,12.873391030012751,339.0,0.38446543224800983,0.9897430584334853,0.7753315375051802,0.9674678823041857,0.7424145430497999,0.9964774140074596
134192,Sambolawan ES,Maguindanao del Sur,BARMM,2.3234126984126986,1.1459307583493403,0.3009360405993383,0.08674603174603224,-0.0017901095745840312,-0.14379643639446243,326.0,Rajah Buayan,18250.66,1.6408037399982018,12.576005426383176,326.0,0.3904250899418088,0.9887070037297969,0.7611893907998343,0.9858578532946539,0.7419499972472526,0.9963738085370908
133108,Mangal ES,Basilan,BARMM,3.556612353164078,1.0669311217003443,-1.315646504226256,0.1956031324996843,-0.12006896909921316,-0.18241044474102264,478.0,Sumisip,11320.43,0.9773314339981007,4.952625479556549,478.0,0.3907987642920652,0.8667633651056775,0.8618939079983423,0.9928512225445504,0.7417175122144573,0.9962702030667219
134835,Tando Owak ES,Tawi-Tawi,BARMM,1.903011088349104,1.0985766404101305,1.879564381205349,0.24766689428673616,0.10282878374569782,-0.45695008508456847,324.0,Sibutu,25516.49,4.335115528372409,14.900164705484187,324.0,0.38890762614143015,0.9947161210111893,0.7588582677165354,0.979900538748446,0.739676503229296,0.9961665975963531
134920,Sugod Central Elementary School,Marawi City,BARMM,3.3324210765387234,1.5422325651986097,-0.5853685764134398,0.060643408920187714,0.04886594902789376,-0.054562911534647096,412.0,Marawi City,2655105.21,47.83542401585443,9.335731735166462,412.0,0.36440781000289385,0.9675714877745545,0.8278595109821799,0.9198093659345213,0.7367794975985854,0.9960629921259843
132984,Dangkalan ES,Lamitan City,BARMM,2.7977777777777777,1.5288978933153128,0.13007433952241182,0.0,0.0,0.0,419.0,Lamitan City,1669024.06,58.494517225668524,12.39836603052777,419.0,0.35840450030408755,0.987981765437215,0.8328325735598839,0.89235391628678,0.7342496801357756,0.9959593866556155
134244,Binaton ES,Maguindanao del Sur,BARMM,2.46192336494131,1.202239799325371,0.1513506760654947,0.22679455932070125,0.3091558762236821,0.2697365740967814,349.0,South Upi,485528.04,32.75725543111591,12.197221319452705,349.0,0.37289998789487944,0.9869457107335268,0.7836717778698715,0.9459697472026523,0.7316522600338876,0.9958557811852465
134259,Looy ES,Maguindanao del Sur,BARMM,2.006153846153846,1.1658748040070606,0.5271296086438907,0.2698928232261564,0.19036890377338622,-0.24810521052945633,342.0,South Upi,485528.04,32.75725543111591,13.394236430726338,342.0,0.37289998789487944,0.9915043514297555,0.7777662660588479,0.9459697472026523,0.7294927410782452,0.9957521757148777
133275,Rantian ES,Lanao del Sur - I,BARMM,3.351675570665371,0.8727412622742122,-0.4400646632068879,-0.11712624619087375,-0.019636791522164465,0.6194990696608458,333.0,Ditsaan-Ramain,9811.11,1.5033879865154767,8.598695409461234,333.0,0.3905024838916893,0.958454206382097,0.7691670120182346,0.9887070037297969,0.7288860329620859,0.9956485702445089
134171,Datu Panda ES,Maguindanao del Norte,BARMM,2.6436915929920595,1.371498005763017,-0.061280442707900874,0.5334415158077435,0.08334266060656836,-0.6943708496834212,382.0,Sultan Mastura,273417.19,40.47027679100059,8.9732234856059,382.0,0.368555935823521,0.9630128470783257,0.8093141317861583,0.9329672606713635,0.7271359361396773,0.9955449647741401
130555,Kinam Elementary School,Sarangani,Region XII,2.803478260869565,1.3216370838503582,0.03334728296972957,0.914659972926072,0.30194279538975,-0.7372199938085965,534.0,Malapatan,1187385.27,58.69427928818586,6.598674128318411,534.0,0.3582919922788965,0.9189805221715707,0.8833402403646913,0.8904372150849564,0.7228324222292727,0.9954413593037712
133319,Galawan-Dialongana CES,Lanao del Sur - I,BARMM,3.5618138046692267,0.6282849361052865,0.8196323486399381,0.007095238095237821,-0.0020790376536444777,-0.007459813063038889,375.0,Lumba-Bayabao,272364.25,21.522263927301463,7.366118855845276,375.0,0.37922764936975567,0.9369042685453792,0.8036676336510568,0.9581951927061749,0.7214823039572237,0.9953377538334024
134829,Datu Jaafar CES,Tawi-Tawi,BARMM,2.3758333333333335,1.1696374204391953,0.30861712266049396,0.3063725490196081,0.011025649090995682,-0.25862325290224636,316.0,Sibutu,25516.49,4.335115528372409,11.177140005319433,316.0,0.38890762614143015,0.9822834645669292,0.7489121425611273,0.979900538748446,0.7208579656958266,0.9952341483630336
134887,Sallangan ES,Tawi-Tawi,BARMM,2.099531595227574,1.4852926019174126,1.276433022826717,-0.0300486080424216,-0.280667177598823,0.24152051981274703,317.0,Tandubas,92092.48,18.6573095623987,15.940851696514454,317.0,0.3808412208046712,0.9968918358889349,0.7501036054703688,0.9607335267302114,0.7184097848174298,0.9951305428926648
132983,Campo Uno ES,Lamitan City,BARMM,3.075425204551418,1.376748353105454,-0.4375212813148332,0.39469851217211227,-0.011906627669841852,-0.5940141998467159,453.0,Lamitan City,1669024.06,58.494517225668524,7.582054835587848,453.0,0.35840450030408755,0.9410484873601326,0.850808122668877,0.89235391628678,0.7144646772847254,0.9950269374222959
134268,Sanduagan ES,Maguindanao del Sur,BARMM,1.5836056358681703,0.9325552977746975,1.3235807316122705,-0.16784752687383664,-0.056213651159251476,0.23450765536884677,321.0,South Upi,485528.04,32.75725543111591,17.418204801840275,321.0,0.37289998789487944,0.9989639452963116,0.7547140489017821,0.9459697472026523,0.7131969806172007,0.9949233319519271
134837,Taungoh ES,Tawi-Tawi,BARMM,2.122895139686184,1.0883993355972683,0.534107679680288,0.3000379968290414,0.08032490575194084,-0.2026174146256542,299.0,Sibutu,25516.49,4.335115528372409,12.34589919448278,299.0,0.38890762614143015,0.9875673435557397,0.7301077496891836,0.979900538748446,0.7065382448496185,0.9948197264815583
134159,Balut ES,Maguindanao del Norte,BARMM,3.086964405500587,1.2853980760232127,-0.3051243641319571,0.3768214316443772,0.051698302461210766,-0.49390151767558355,373.0,Sultan Mastura,273417.19,40.47027679100059,7.695935098968168,373.0,0.368555935823521,0.9435350186489847,0.8021653543307087,0.9329672606713635,0.7061359592348468,0.9947161210111893
134234,Nuro CES,Maguindanao del Norte,BARMM,3.737515361815947,1.4638963587593596,-0.7197455658692576,0.6775029972181583,0.1878976301024029,-0.4139721004432442,1072.0,Upi,1257528.96,60.82070806732443,3.982828166263105,1072.0,0.3570943659646928,0.8228346456692913,0.9634272689598011,0.8864484044757563,0.702724292000594,0.9946125155408205
134832,Talisay ES,Tawi-Tawi,BARMM,3.0987261730205278,0.9692581969009844,-0.39647856352506333,0.13145132263372306,-0.20850274561080306,0.23541015104990187,322.0,Sibutu,25516.49,4.335115528372409,7.865956535406206,322.0,0.38890762614143015,0.9472648155822627,0.7555946953999171,0.979900538748446,0.7013621151783683,0.9945089100704517
134194,Sapakan CES,Maguindanao del Sur,BARMM,4.291966654035619,0.41996210135041306,1.190794356535109,-0.045238095238095966,-0.006828943753288408,0.21834693305838926,408.0,Rajah Buayan,18250.66,1.6408037399982018,4.79489363227198,408.0,0.3904250899418088,0.861479486116867,0.8250621632822213,0.9858578532946539,0.700722256440092,0.9944053046000829
120056,Tambo Elementary School,Negros Oriental,NIR,3.0699643564356434,1.559691460021668,-0.20984735767423107,-0.27247908247838337,0.28670504210599135,0.319168019191935,607.0,Ayungon,1334682.2,112.13932112250042,13.42415614982454,607.0,0.328191201181429,0.991815167840862,0.9039059262329051,0.7812888520513883,0.7004313998620276,0.994301699129714
125718,Kaliantana Elementary School,Zamboanga Sibugay,Region IX,2.8637601921768856,1.298503684032233,-0.2783607634392583,0.6315100753594183,0.08834859858720434,-0.8136378329108643,355.0,Naga,244073.72,24.751416692019067,7.04260973009875,355.0,0.3774089576921646,0.9289266473269788,0.7889556568586822,0.9540509738914215,0.6992067221315705,0.9941980936593452
133740,Jose Abad Santos Central Elementary School,Lanao del Sur - II,BARMM,3.623599962907214,1.010153051745677,-1.3463305042852205,0.46958142530923563,-0.2118961511721511,-0.49206174775707223,1396.0,Malabang,95500.0,7.055781307720724,2.5457314260343553,1396.0,0.3873753195053146,0.7340447575631993,0.9793825113966017,0.9711976792374637,0.6982043044925477,0.9940944881889764
